"formula","Ea_1D","Ea_2D","Ea_3D","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","two_theta1","two_theta2","two_theta3","two_theta4","two_theta5","two_theta6","two_theta7","two_theta8","two_theta9","two_theta10","two_theta11","two_theta12","two_theta13","two_theta14","two_theta15","two_theta16","two_theta17","two_theta18","two_theta19","two_theta20"
"LiPb4(BO3)(PO4)2",0.654296875,2.724609375,2.822265625,79,23.8947368421053,24.4653739612188,86,80,9.1578947368421,200.259,57.0785749473684,63.2090210747922,2293.2,339.027894736842,333.68027700831,15,14.5263157894737,1.80609418282548,4,2.94736842105263,1.29639889196676,80,91.3684210526316,30.1495844875346,2.46,2.87157894736842,0.658171745152354,1,1.94736842105263,0.099722991689751,4,3.10526315789474,1.03601108033241,10,2.10526315789474,3.32409972299169,14,2.94736842105263,4.65373961218837,27,10.1052631578947,7.53462603878116,1,0.052631578947368,0.099722991689751,5,2.57894736842105,0.941828254847645,0,0,0,0,0,0,4,2.63157894736842,0.903047091412742,20.9375,14.8158583959842,7.41713692124321,1.625,0.251263157894737,0.423180055401662,0,0,0,227,75.3157894736842,88.7479224376731,9.73465599776554,13.7322724104387,19.5404652468849,20.4024759098268,20.4548762467078,26.8216346093743,27.0476092717047,28.3843039145236,28.4483609121506,31.0572553948123,31.1987762875511,31.6233174223662,31.7972997071697,33.402794872101,41.4903161034967,47.4227603069544,48.4600166536173,49.6317083402482,50.2056151780836,63.6004634415678
"Li2Th(AsO4)2",0.498046875,0.654296875,4.482421875,87,17.3846153846154,15.9763313609467,86,67.8461538461538,28.5443786982249,225.09706,40.2891123076923,40.1559881656805,1968.2,426.829230769231,457.882130177515,15,12.5384615384615,5.01775147928994,5,2.69230769230769,1.06508875739645,140,94.4615384615385,35.0295857988166,2.46,2.70307692307692,0.90698224852071,1,1.84615384615385,0.260355029585799,4,2.92307692307692,1.3491124260355,10,1.69230769230769,2.60355029585799,0,0,0,14,6.46153846153846,2.62721893491124,1,0.153846153846154,0.260355029585799,3,1.69230769230769,0.781065088757396,8,0.615384615384615,1.13609467455621,0,0,0,7,2.46153846153846,1.01775147928994,23.265,14.0574358974308,6.09530571991479,0,0,0,0,0,0,217,85.4615384615385,90.414201183432,9.97634614642617,11.8044962954038,17.4012307979898,22.2678284997241,24.8598847206621,25.3710796893295,25.4382783993669,27.3232502699624,28.6937576047221,30.7708830879557,31.974265489481,32.0829210229741,32.7397328269847,35.8066577725869,40.7056769665993,44.7527246435022,45.3633945773594,48.5763520173547,50.500039303217,51.8118945682711
"Li6RbB2O6F",0.556640625,0.576171875,1.494140625,34,7.625,4.125,92,48.0625,40.8046875,78.5268,16.4831627,8.937484725,2294.5,507.05625,460.2359375,16,9.125,7.109375,3,2.1875,0.3515625,163,100.5625,35.5078125,3.16,2.2125,1.1415625,1,1.5625,0.4921875,5,1.9375,1.9296875,0,0,0,0,0,0,6,3.5,2.3125,1,0.4375,0.4921875,5,1.4375,1.3125,0,0,0,0,0,0,4,1.875,0.875,83.55,16.8103124999875,9.23902343750156,1.97,0.313625,0.509640625,0,0,0,217,126.375,99.703125,10.874395245444,17.9913188809234,20.798339615324,21.4962828504758,22.8730541966327,26.5521865565841,29.2417647537584,29.8308588648693,32.5031356277822,33.0297067049532,34.1985620461527,35.0455707588161,36.7155322813887,37.6994471920189,37.9874168891512,39.755241516759,42.7539845798676,43.7995740723251,52.8996389684773,58.7486950670696
"Li2SnS3",0.634765625,0.634765625,0.634765625,47,17.3333333333333,10.8888888888889,87,57.6666666666667,37.7777777777778,111.769,38.1311666666667,26.8596111111111,116.72,429.59,41.23,15,10.6666666666667,6.44444444444444,3,3,0.666666666666667,34,118.333333333333,13.3333333333333,1.6,1.94333333333333,0.642222222222222,1,1.66666666666667,0.444444444444444,4,2.33333333333333,1.66666666666667,10,1.66666666666667,2.77777777777778,0,0,0,13,5.66666666666667,3.11111111111111,1,0.333333333333333,0.444444444444444,4,1.66666666666667,1.11111111111111,0,0,0,0,0,0,3,2,0.666666666666667,16.6916666667,23.9720486111,4.91914351853333,2.202,1.101,1.101,0,0,0,159,134.833333333333,64.8333333333333,14.5109923973033,16.1444636790767,16.6856892211655,17.544846486626,20.0699081979362,23.3570790863577,28.2601316529967,28.2611950612548,34.1393511464054,34.1452231909362,37.2706815903952,44.7140243812691,48.8851571504171,48.9009518920702,49.2236906734101,49.2307019958634,51.5975882018873,60.6861408473539,61.2634704340875,71.9124264638027
"Li5Cs2B7O14",0.48828125,1.982421875,2.275390625,52,9.71428571428571,6.46938775510204,86,62.0357142857143,29.9464285714286,125.9644519,21.43516085,15.9243272928571,2293.2,716.958214285714,815.520892857143,15,11.5,5.25,4,2.28571428571429,0.530612244897959,178,94.2857142857143,33.4285714285714,2.65,2.46142857142857,0.978571428571428,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,5,2.25,1.375,0,0,0,0,0,0,4,2.5,1.25,108.5925,17.5776488095179,14.0267644557832,1.524,0.381,0.5715,0,0,0,217,104.75,92.75,8.18068868767719,12.8010682870084,16.4034465803543,21.2801474059792,24.2913309008579,24.7123309734792,25.7654715645087,26.0987784428437,26.6634337134832,27.9247461295401,28.1023578123174,29.452629634065,30.6971257311255,32.4405589152134,33.1771689544661,34.8096610311007,38.2578304333805,40.3327350213706,45.8338939570218,51.2043639078838
"Li4CsB5O10",0.9375,1.142578125,1.142578125,52,8.6,4.64,86,61.95,30.075,125.9644519,18.735922595,11.4169529305,2293.2,720.2175,813.89125,15,11.5,5.25,4,2.2,0.38,178,91.8,29.7,2.65,2.4655,0.9745,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,5,2.25,1.375,0,0,0,0,0,0,4,2.5,1.25,108.5925,15.45254166666,10.48756249999,1.524,0.381,0.5715,0,0,0,217,104.75,92.75,14.4083683932066,15.799646518341,18.2161311611638,18.6862383775979,18.9675001165664,22.043366221488,22.6781608840494,23.9109236051541,26.4664821527513,27.0669430428712,27.1538961833222,27.3254710508189,28.6886893977472,28.737987212152,29.0510602240492,29.3738620465091,32.5967996312329,32.8305538721181,32.9578644093953,36.2188093444143
"LiBa(AlF6)1",0.95703125,1.15234375,1.15234375,53,14,9.33333333333333,92,71.2222222222222,29.4320987654321,130.386,31.6933286444444,23.4741491901234,946.5,300.906666666667,329.875555555556,16,13.1111111111111,5.18518518518519,4,2.55555555555556,0.864197530864197,158,89.5555555555556,43.4074074074074,3.09,3.04,1.25333333333333,1,1.88888888888889,0.197530864197531,5,3.44444444444444,2.07407407407407,0,0,0,0,0,0,6,5.33333333333333,2.22222222222222,1,0.111111111111111,0.197530864197531,5,1.22222222222222,0.839506172839506,0,0,0,0,0,0,5,1.33333333333333,0.814814814814815,53.8825,17.2120370370333,10.3062139917704,1.97,1.31333333333333,0.875555555555555,0,0,0,214,85.8888888888889,94.5185185185185,13.356340322029,17.1830567141934,18.4772690256417,21.211309263891,25.9216917081662,26.0022633473392,26.8985783382884,27.6858903695372,27.8373402812678,27.9100277401317,30.775250726042,33.0250789166754,38.8743474126297,39.3177593142627,40.049427495766,40.8372836673783,41.7745528289276,43.7195446611363,45.1585962083439,50.4207881203538
"LiHo(PO3)4",1.0546875,2.119140625,2.119140625,64,12.5555555555556,7.1358024691358,86,78.3333333333333,13.6296296296296,157.98932,27.0977315555556,17.0374122469136,1692.2,229.305,232.673333333333,15,14.2222222222222,2.71604938271605,4,2.44444444444444,0.641975308641975,126,85.5555555555556,26.0740740740741,2.46,2.90277777777778,0.716296296296296,1,1.94444444444444,0.104938271604938,4,3.33333333333333,0.888888888888889,0,0,0,11,0.611111111111111,1.15432098765432,12,5.88888888888889,0.938271604938271,1,0.055555555555556,0.104938271604938,3,2,0.444444444444444,0,0,0,3,0.166666666666667,0.314814814814815,2,2.22222222222222,0.432098765432099,21.6283333333,13.7148677248556,6.14649029980741,1.625,0.361111111111111,0.561728395061728,0,0,0,227,31.9444444444444,39.9012345679012,13.3407315429243,15.4682835167628,20.4749752176189,20.4853692907249,22.7741660530125,22.7929482465774,23.2511677536952,27.5470406501598,28.4577408937866,30.4923757148107,31.1404674777734,31.2277848577764,32.7386129687944,32.765501548215,34.0865923022183,38.5467788953841,39.0964317934387,41.0997194532511,47.3908251222322,47.5552634385051
"Li3Al(MoO2)2O2(AsO4)2",1.6015625,2.28515625,2.28515625,39,12.9090909090909,8.9504132231405,86,71,22.9090909090909,89.019,27.8890608454545,20.9279051471074,2841.2,501.533636363636,581.618347107438,15,12.8181818181818,4.46280991735537,3,2.5,0.772727272727273,88,89.7727272727273,30.2561983471074,2.46,2.79045454545454,0.826694214876033,1,1.77272727272727,0.351239669421488,4,2.86363636363636,1.47107438016529,10,1.36363636363636,2.23140495867769,0,0,0,14,6,1.63636363636364,1,0.227272727272727,0.351239669421488,5,1.77272727272727,0.805785123966942,5,0.454545454545454,0.826446280991735,0,0,0,5,2.45454545454545,0.975206611570248,13.07,12.2481818181773,4.00041322313471,0,0,0,0,0,0,217,85,92.9090909090909,16.9950758142306,17.9817758548545,18.1241427342348,19.2576672141526,23.3973064454963,23.636430976903,27.3418164892016,27.9965022484828,28.3150230505193,29.5852382103684,30.1273374376099,32.3873483542915,34.3791009455717,34.6867412938554,35.3916555810705,35.6523078425197,38.4192130150462,46.6424778076265,50.1914986742955,59.8730957093444
"Ba(Li2SiO4)1",1.904296875,1.904296875,2.490234375,53,13.5,10.75,86,54.625,38.21875,130.386,30.4115125,26.728871875,1632.2,476.6975,433.40125,15,10.25,6.6875,4,2.625,0.9375,149,105.75,39.75,2.55,2.31375,1.12625,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,4,1.5,1.125,0,0,0,0,0,0,4,1.75,0.8125,54.485,19.204583333325,11.4052083333375,0.773,0.096625,0.16909375,0,0,0,217,120.25,108.25,12.4898896224901,16.4715313092414,23.2570345500217,25.1313256254226,27.3815798350757,30.1974173854975,33.2104731473971,33.2962864761684,34.5047249090196,37.5050173058162,42.0978542006493,42.1679964028388,46.1840237428338,46.9932445615084,53.1296685455302,54.700964033727,55.9684605234117,58.1169373552028,64.1606705827529,79.0697755376196
"Nd6Li(BO3)3O4F2",4.150390625,4.150390625,4.150390625,57,20,19.2,92,65.92,27.7152,137.301,46.032600256,47.14051187712,2294.5,643.2436,721.504608,16,12,5.2,4,2.96,1.4592,144,102.32,49.4208,3,2.6648,1.01664,1,1.96,0.0768,5,2.6,1.84,0,0,0,4,0.96,1.4592,6,5.52,0.9664,1,0.04,0.0768,5,1.72,1.0784,0,0,0,10,2.4,3.648,9,4.16,3.0048,27.6375,15.390033333332,9.41784799999808,1.97,0.34048,0.544768,0,0,0,217,83.08,84.816,11.29612569806,22.7039289953242,25.3638195196883,25.4249842875172,25.9941819712398,26.0139430615478,26.0638275471507,27.824054716335,30.6558319759114,30.7067702004344,30.732677373578,34.3454359780056,44.6611935124153,44.7730328907832,48.1773535371712,48.2531986008165,48.2586849509337,50.7491839763182,50.793922468965,55.1597472729126
"Li2FeSiO4",0.478515625,0.478515625,1.953125,23,9.75,5.125,86,60.375,31.03125,48.904,20.2262625,10.86949375,1756.2,578.0725,585.46375,15,11,5.75,2,2.375,0.5625,66,95.375,29.375,2.46,2.43125,1.00875,1,1.75,0.375,4,2.25,1.75,6,0.75,1.3125,0,0,0,7,4.75,2.0625,1,0.25,0.375,4,1.5,1.125,4,0.5,0.875,0,0,0,3,2.25,0.875,11.335,12.597083333325,3.95885416665625,0.773,0.096625,0.16909375,2.1106628,0.26383285,0.4617074875,217,120.25,108.25,16.3366368506202,21.5098723025843,22.1910347250948,23.6271925284667,24.1075735109035,28.1677821126444,32.4471380242437,33.0176752016765,34.9749116550821,37.8181454794017,41.723515077557,45.2217678931782,46.999649605077,47.5748345091016,48.3414154319261,49.3738427144012,58.2458086736691,59.3279609137853,69.3618952722944,70.1904710051602
"LiZn(SO4)F",1.728515625,1.728515625,1.73828125,27,11.25,5.875,92,74.875,19.9375,58.439,23.4227504,12.6498748,639.18,225.92875,214.2359375,16,13.75,3.625,2,2.375,0.5625,71,84.5,25.375,3,2.86875,0.8490625,1,1.875,0.21875,5,3.125,1.5625,10,1.25,2.1875,0,0,0,11,6.25,1.625,1,0.125,0.21875,2,1.375,0.78125,0,0,0,0,0,0,2,1.5,0.625,16.681875,12.8084635416625,4.47870442707812,2.202,0.5215,0.78225,0,0,0,217,69.5,71.125,16.5568590447227,18.1836624524571,23.4752271224018,26.3031967097009,26.3337411370429,27.9921509621613,32.6959135797372,38.3231523196539,38.7875954189061,38.8092082007438,40.20362615924,43.0557175644952,44.2678211379562,48.1125876647723,54.2039744692269,55.1851468446872,56.1790234909804,57.856092898274,59.3462537932232,71.1783361400542
"Li4Cs3(B7O14)1",1.23046875,1.650390625,1.650390625,52,11.5714285714286,9.30612244897959,86,62.1785714285714,29.7321428571429,125.9644519,25.933891275,22.9224772767857,2293.2,711.526071428571,818.236964285715,15,11.5,5.25,4,2.42857142857143,0.765306122448979,178,98.4285714285715,39.6428571428571,2.65,2.45464285714286,0.985357142857143,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,5,2.25,1.375,0,0,0,0,0,0,4,2.5,1.25,108.5925,21.1194940476143,20.2811798469398,1.524,0.381,0.5715,0,0,0,217,104.75,92.75,15.9530017213368,17.5518899662353,19.578428515378,21.9200246953818,24.4931699402849,26.1904943064969,27.2160416919705,27.2398475251559,28.5946324510633,29.3445760531936,29.5762709946322,30.2824585938222,32.2363597885317,34.4173485117514,39.351053921973,39.7340440967094,41.4342096633752,42.150239983107,42.672648798215,54.791588091789
"Li12Mo5O17",1.15234375,1.34765625,1.34765625,39,11.2352941176471,9.04844290657439,86,51.2058823529412,35.7941176470588,89.019,24.5612294117647,20.9996384083045,2841.2,613.408235294118,671.350519031142,15,9.23529411764706,6.76470588235294,3,2.44117647058824,0.752595155709343,88,100.823529411765,34.8235294117647,2.46,2.38352941176471,1.05647058823529,1,1.5,0.5,4,2,2,5,0.735294117647059,1.25432525951557,0,0,0,5,4.23529411764706,2.28373702422145,1,0.5,0.5,2,1,1,5,0.735294117647059,1.25432525951557,0,0,0,5,2.23529411764706,1.10726643598616,7.4883333333,12.7163235294,3.6113235294,0,0,0,0,0,0,217,120.5,108.5,7.88182772920013,14.5446073753209,16.6171132684576,20.0690001648267,20.8674364834449,23.1900032220562,23.5543810515405,25.4307820398609,27.7202258358141,28.541629434302,34.0206768882472,41.1137562186721,42.8515160591942,42.9868783862402,60.6895313468183,60.8680245642599,60.9072065416163,61.2957185906495,62.2950123114919,62.3326160775633
"LiTiNCl",1.0546875,2.392578125,15.65429688,19,12.25,7.25,93,55,33,40.926,26.066925,15.593075,1877.95,657.335,641.8325,16,9.25,6.75,2,2.75,0.75,89,115.25,28.75,2.18,2.18,0.92,1,1.75,0.375,5,2,2,2,0.5,0.75,0,0,0,6,4.25,1.75,1,0.25,0.375,3,1,1,8,2,3,0,0,0,7,3.25,2.375,9.72875,18.137395833325,3.1800520833375,6.437,2.2325,2.2325,2.25333333333E-05,5.633333333325E-06,8.4499999999875E-06,165,170.25,53.125,10.8890894288209,21.8780905122965,24.263488510208,33.0754816405474,34.5522704549636,36.1674573938999,39.8590904746997,41.1247163994814,42.8124140471434,44.0541883189579,50.0898235724956,54.3719322993496,56.1766084400156,57.160224416046,57.5056672814149,63.5448019185846,65.1355118239929,72.4700847699281,80.5503752353333,82.0009869136897
"La4LiAuO8",1.181640625,1.181640625,5.205078125,76,26.7142857142857,24.7755102040816,86,58.2142857142857,34.0102040816326,190.025569,63.3946177857143,62.2307657244898,1282.53,500.101428571429,515.54612244898,15,10.8571428571429,5.89795918367347,4,3.42857142857143,1.83673469387755,141,115.714285714286,56.8163265306122,2.46,2.53142857142857,1.03959183673469,1,1.85714285714286,0.244897959183673,4,2.28571428571429,1.95918367346939,10,1,1.28571428571429,14,1,1.85714285714286,24,6.14285714285714,2.69387755102041,1,0.142857142857143,0.244897959183673,2,1.14285714285714,0.979591836734694,9,2.57142857142857,3.6734693877551,0,0,0,8,3.85714285714286,2.93877551020408,27.7925,18.1230952380929,10.7282312925184,0,0,0,0,0,0,217,94.7142857142857,94.530612244898,15.3083464108839,16.8751489042954,20.8973950029229,22.8597478388052,26.3185379774774,30.5864938763829,30.8987759282686,30.900926460644,42.5334518803552,42.5350855069326,43.3381865125361,44.263913070673,54.169355376002,54.1707175365633,54.7592212521776,54.7619255923926,63.6759156893428,72.9547446863226,89.4661526732214,89.4727792510792
"Li2Ti2(PO4)3",0.37109375,0.380859375,0.634765625,19,10.0526315789474,4.07756232686981,86,72.6842105263158,21.3407202216066,40.926,20.7647413684211,8.92963991135734,1886.2,336.783157894737,362.341828254848,15,13,4.42105263157895,2,2.36842105263158,0.542936288088643,94,88.8947368421053,28.9196675900277,2.46,2.78368421052632,0.829030470914127,1,1.89473684210526,0.188365650969529,4,3,1.26315789473684,2,0.210526315789474,0.376731301939058,0,0,0,5,5.10526315789474,1.13019390581717,1,0.105263157894737,0.188365650969529,3,1.73684210526316,0.731301939058172,8,0.842105263157895,1.50692520775623,0,0,0,7,2.68421052631579,1.21883656509695,13.4652380952,12.8177568922211,4.68979817964765,1.625,0.256578947368421,0.43213296398892,2.25333333333E-05,2.37192982455789E-06,4.24450600184044E-06,227,52.421052631579,66.9806094182825,16.1114726495685,20.2567090371177,20.4627697857089,20.5107180254055,22.8628887830594,23.8882943566596,24.0207253019059,24.2343699104305,26.3096553198543,27.0991249126307,28.9490644725392,29.3810305075515,29.8868226926429,31.7899607819836,32.8452120616092,33.1726905712839,35.8644051139422,46.6299696012934,47.2064075402083,56.0821284261934
"LiDyW2O8",2.421875,3.095703125,3.544921875,71,23.4166666666667,23.9583333333333,86,69.1666666666667,23.7777777777778,176.899,55.42635,60.6501583333333,3640.2,830.590833333333,1097.20458333333,15,12,5.33333333333333,4,3,1.5,126,97.6666666666667,42.2222222222222,2.46,2.87,0.76,1,1.91666666666667,0.152777777777778,4,2.66666666666667,1.77777777777778,4,0.666666666666667,1.11111111111111,14,3.16666666666667,4.75,19,8.41666666666667,4.45833333333333,1,0.083333333333333,0.152777777777778,2,1.33333333333333,0.888888888888889,6,1,1.66666666666667,4,0.333333333333333,0.611111111111111,5,2.75,1.29166666666667,22.135,12.7311111111083,4.83481481481111,0,0,0,0,0,0,217,81.4166666666667,92.5555555555555,17.3894411937413,17.5486926494008,18.8852010460521,20.1476229487174,23.0660905150575,23.1627572569022,28.2518696225358,29.9852744391378,30.2630622353934,30.5464372645896,35.1304505163824,35.2646951425512,35.5267602419754,40.1868316589233,47.1396213659391,48.7168624506247,49.6967923040364,49.7285527699743,51.9050287063188,58.0901882256837
"LiHoW2O8",2.7734375,3.017578125,3.935546875,71,23.5,24.0833333333333,86,69.3333333333333,23.5555555555556,176.899,55.6288766666667,60.9539483333333,3640.2,835.7575,1104.95458333333,15,12,5.33333333333333,4,3,1.5,126,97.6666666666667,42.2222222222222,2.46,2.87083333333333,0.758888888888889,1,1.91666666666667,0.152777777777778,4,2.66666666666667,1.77777777777778,4,0.666666666666667,1.11111111111111,14,3.25,4.875,19,8.5,4.58333333333333,1,0.083333333333333,0.152777777777778,2,1.33333333333333,0.888888888888889,6,1,1.66666666666667,3,0.25,0.458333333333333,5,2.66666666666667,1.16666666666667,21.6283333333,12.6888888888833,4.77851851851111,0,0,0,0,0,0,217,81.4166666666667,92.5555555555555,17.3678991528279,17.6402271568229,19.0504280614258,20.1053660908701,23.0643383911413,23.1991292538664,28.452395661716,29.9026087004864,30.156923238274,30.6425224860688,35.0595885475061,35.3523458194689,35.7167831602904,47.1358753747988,49.2922997324447,49.5753996161901,49.9985617429324,51.8204092794902,58.4816847889165,63.1461066249097
"LiErW2O8",2.900390625,3.0859375,3.984375,71,23.5833333333333,24.2083333333333,86,69.5,23.3333333333333,176.899,55.8229333333333,61.2450333333333,3640.2,837.674166666667,1107.82958333333,15,12,5.33333333333333,4,3,1.5,123,97.4166666666667,41.8888888888889,2.46,2.87166666666667,0.757777777777778,1,1.91666666666667,0.152777777777778,4,2.66666666666667,1.77777777777778,4,0.666666666666667,1.11111111111111,14,3.33333333333333,5,19,8.58333333333333,4.70833333333333,1,0.083333333333333,0.152777777777778,2,1.33333333333333,0.888888888888889,6,1,1.66666666666667,2,0.166666666666667,0.305555555555556,5,2.58333333333333,1.13888888888889,21.48,12.676527777775,4.76203703703333,0,0,0,0,0,0,217,81.4166666666667,92.5555555555555,17.4556196472697,17.6563898853351,19.0230196803792,20.1525959607653,23.1343206760648,23.2749759471527,28.4674261056832,30.0178459852314,30.3555796856672,30.7131784359806,35.2376821454004,35.3691534394115,35.7503445928579,47.2855280171083,49.1979828144179,49.8770098559098,50.0921523035763,52.0395440995132,58.4537969140537,63.470954500521
"LiLuW2O8",2.998046875,3.30078125,4.35546875,71,23.8333333333333,24.5833333333333,86,70,22.6666666666667,176.899,56.46525,62.2085083333333,3640.2,851.5075,1128.57958333333,15,12,5.33333333333333,4,3,1.5,121,97.25,41.6666666666667,2.46,2.87416666666667,0.754444444444444,1,1.91666666666667,0.152777777777778,4,2.66666666666667,1.77777777777778,4,0.75,1.125,14,3.5,5.25,19,8.83333333333333,5.08333333333333,1,0.083333333333333,0.152777777777778,2,1.33333333333333,0.888888888888889,9,1.75,2.625,0,0,0,8,3.16666666666667,1.91666666666667,19.76,12.5331944444417,4.57092592592222,0,0,0,0.0022471,0.000187258333333,0.000343306944444,217,81.4166666666667,92.5555555555555,17.4993823443324,17.9205950346321,19.3518906628059,20.0066597059247,23.1388429438369,23.4607398630386,28.9683313560559,29.8661847740558,30.2998460037715,31.0532880645926,35.2041657556447,35.430005501958,36.2993062080682,49.8997548459104,50.4944287516762,50.8956166294543,52.0232471829315,59.1873222585074,63.1758013575183,63.4645384664742
